"","Patient102","Patient105","Patient106","Patient107","Patient108","Patient112","Patient116","Patient125","Patient126","Patient127","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient14","Patient150","Patient154","Patient155","Patient156","Patient158","Patient165","Patient166","Patient167","Patient168","Patient169","Patient170","Patient172","Patient173","Patient179","Patient181","Patient183","Patient184","Patient185","Patient188","Patient18","Patient23","Patient36","Patient37","Patient40","Patient47","Patient48","Patient51","Patient67","Patient75","Patient77","Patient78","Patient79","Patient8","Patient96","Patient98","Patient99","Patient9","Patient191","Patient189","Patient200","Patient201","Patient193","Patient196","Patient197","Patient204","Patient205"
"PAX6",2.53926235636515,-0.746581955979402,-1.39179384048625,-9.96578428466209,-9.96578428466209,-1.51588959625764,-2.22640006263931,-2.54259188084635,-3.97055646100002,0.85760869442645,1.74594508199729,3.92102348707894,-9.96578428466209,-5.121735821364,0.456488437700017,-0.0656693755845617,-3.21067025262629,-0.252875354700764,-3.76312207988374,5.01371612048693,-9.96578428466209,1.96883785767937,-9.96578428466209,-1.93261823613825,1.74907600056482,-3.72668648949289,1.32635648490195,-0.641727805612992,0.283997290789161,-3.12044072726598,-0.14761751334577,1.5759889425965,-1.26049531543094,-3.44212675113588,-1.03721992684038,1.21107794386378,0.543912517853817,-0.830355950683912,-1.82170281706022,-0.372852047870634,-0.493130384664154,-9.96578428466209,0.738309096508843,1.3162398227693,-9.96578428466209,-9.96578428466209,2.43001474821367,0.736958155677763,3.03777899322924,-0.0358631732778059,3.6962355892286,-1.34215234646908,-1.94078359032531,-3.80008033915978,-9.96578428466209,-1.56393708836469,-9.96578428466209,-3.94161701522567,-1.33691349490283,0.0610696199873199,-2.95617087526668,-1.95453967640034,-1.71486967065061,-1.32535812608478,-9.96578428466209,-1.78160279948377,-4.24286367613088,4.10602175291596,-9.96578428466209,0.620936212289729,0.0607707110790158,1.67026995566359,0.0780442956927755,1.61558955177452
"SELE",0.241117101663292,-9.96578428466209,-1.58389820543824,-9.96578428466209,-9.96578428466209,1.45013320054921,-0.231472448107293,-4.26007642962806,0.052433579675353,-1.1905172815096,-2.88762491182321,0.758181319309961,-1.20886852176849,1.45702022782407,3.17907833821,-1.97901918354255,-1.0511709795394,-3.32750232195196,-3.76312207988374,-6.28835100416324,-9.96578428466209,-1.82581336810276,-0.321929044839242,-1.67050203083993,-3.95669740764069,-9.96578428466209,0.10847958886353,1.12805540395589,-3.32712678665063,-0.645356898286029,0.503877928336003,-1.04600394206149,-2.08096124669127,-0.10584241699097,-9.96578428466209,-1.91338360221132,-2.59806281583799,-0.0765139456907849,-0.147141361213185,0.171993844144106,-0.822756929909929,-9.96578428466209,0.458386482121171,-2.76198294677032,-9.96578428466209,-1.98003727419092,-2.27375287139914,-1.15685154160762,-2.69895266727138,-0.640812784279492,-5.20948416725667,-3.64952351225333,-4.61107756378011,-9.96578428466209,-1.65796085981969,-9.96578428466209,-0.269173531814106,-2.95274363231951,0.576013416676784,0.730407278286648,-1.82478733194541,-9.96578428466209,-4.49408545707133,2.16167011473666,-2.84332510637657,-0.0125259316845366,4.74642130286442,-3.14490468276014,-9.96578428466209,-0.80198250476599,-4.65859486330588,-3.30679078789986,1.27229030849384,-1.36907711103489
"FMO3",-0.301467319947727,-9.96578428466209,-1.69048076359706,-9.96578428466209,-9.96578428466209,1.32185821980996,2.52197149013034,1.26720066467202,-0.133787667273862,1.12877422262478,-0.455788642476986,-9.96578428466209,1.77815975948284,-1.31129628124619,0.837334515114102,-2.56114075116692,-1.80400461590418,0.868185634606856,-0.27859273070048,2.56889566370927,-9.96578428466209,4.61715874348793,-1.62859371164435,-0.734100644943985,-2.09861229765221,0.0628233956576287,-0.717648165282456,0.171745243111402,1.80169286862289,3.41244409804573,0.71673200163235,-1.51434395674406,-0.171182591437272,-0.568227074145573,-2.53430232293855,-1.592542818967,-4.57209258210202,-0.339244128741701,3.14144250371998,1.916053436124,-2.36219474079607,-9.96578428466209,2.37135922053557,3.37129488424638,-9.96578428466209,-0.453248717036043,0.784221932249963,-2.15363834108539,-0.384538390659463,2.53406286697565,0.569984528116955,-3.07060855864047,1.3981689191546,-1.94030113292538,0.0888581294541145,-3.55119710681311,0.0930101365650128,1.59111105480744,-1.47405262504066,1.7299724322778,0.466593076588771,-1.69243753404583,1.66331183469956,0.908829819345848,0.469254324596321,-1.19829461351347,3.85894171688393,-1.56847470690685,-0.997881320467464,2.11782988131084,-0.484028047278719,-9.96578428466209,0.760338705532507,0.721176322855234
"ADAM22",2.53926235636515,2.55999281246869,1.78474334426302,-9.96578428466209,5.22004423562618,2.04511297557553,3.18578097602988,2.41733874462334,2.01823103032553,2.47482428312809,3.33062080552402,-1.18368158910835,1.84708748389688,-0.778068453826124,2.64042812049428,3.79820206698251,3.09198486338893,2.98904029463118,-5.30943130786302,4.46620842033962,-9.96578428466209,1.72644725859543,1.46595060815231,3.34740774404158,0.740408351395043,0.955270564770612,1.38161729206742,2.61721477898246,3.84494840728638,4.58400899855073,2.18329757808405,2.60787426363366,4.56237735537963,1.36029228483226,-0.126071310376532,3.17936297224811,1.64156548599246,4.06651950605622,0.524688673021684,3.97050610078181,2.61549702055582,-0.419794076968363,3.17761764650823,2.06984343106866,-2.0546279380345,1.23726449851895,3.33410653695364,2.70364756259635,2.66691554961126,2.82793067538546,2.61900026355017,4.01884678799906,4.63868745739446,0.935324359749794,-9.96578428466209,1.39812290673676,0.623108602548449,2.95509255831154,4.56091408746889,5.31882345980668,3.73590900688452,-2.27507050464289,2.12441432822132,0.112929294630959,3.03398515978585,-0.199950827419527,1.70728106382213,5.75668934669709,2.736416739948,3.39479285113671,2.61761740121809,-0.117937963902852,1.45863103349497,1.55368245147117
"CELSR3",1.21194970707641,-1.74416341180386,-0.48667098760222,1.19936631040964,-1.39677707257948,0.105810903836311,0.767680417731601,-0.622799427382774,-0.598848362801439,0.727623262765277,0.924420747919701,-0.836460706130495,-0.132622278386574,-0.84833408793473,0.278289528687607,1.51119924207867,3.25179624341253,-1.63712416194723,-1.19457584847005,-0.570727686138741,-9.96578428466209,-0.943636615936959,-0.569518466027737,-1.55537812314077,-0.352939113727407,-2.1545134213585,0.185031651899221,-0.59289323668003,-1.33802713550859,0.190151142504787,-0.0970465492242087,0.336820703591912,1.52586625029773,0.680510949246469,0.195541862387048,0.636688699942115,1.58348153387639,3.27051379500792,-0.446333012866547,-1.41040981129706,0.0241053909657147,-1.52448413702599,1.83029602753821,-0.894648681613708,0.956411574473482,0.0156877890269182,-1.34419307747592,-0.421173234153092,1.30718239517742,-0.520698518640097,0.291890124014243,2.38781537966513,0.620952268585057,-1.94030113292538,-9.96578428466209,-1.75597294263458,1.24426909731173,-0.961145274176262,0.330436721889232,-1.48880027084544,2.92517022987544,0.362908049484247,0.0890984996064799,-0.0193927308965886,-1.17238907240422,0.184325123555621,-0.059483162439384,2.43250798695828,-0.539235685665477,0.0782226741598864,2.06639508367512,0.0307719248587225,0.0780442956927755,1.1303510310869
"MGST1",4.84597021636877,2.93641053842003,5.0892807572076,-9.96578428466209,-9.96578428466209,3.80501254824267,2.00665777837995,1.65107118680744,1.94953565304585,5.14607697274599,4.1662893748559,5.31267814950812,4.78282707227819,5.35562736388796,6.19000853451598,1.45321440261727,-1.63463946976397,4.35149932348183,0.972778638367285,4.98391484114353,-9.96578428466209,4.61206558320824,5.67827065535254,1.31037312362892,-0.392416296815766,3.62924261882643,6.5606137758406,6.7409284090617,5.46999586606367,5.14312318302096,1.45334641597197,6.32558860663385,4.86448033795239,6.63593516312724,-0.732929417186021,2.65882892037279,4.39042377498659,3.47781875582404,0.685047780249191,4.20706621871541,2.45081134692816,-9.96578428466209,5.28573628907179,4.69585872324122,-9.96578428466209,7.35065140927031,6.00173279828001,5.44564646840679,-0.247206091136824,6.58158195645585,1.27587708219017,-1.07972767851278,4.32914706694739,-9.96578428466209,-9.96578428466209,6.56943791623441,-9.96578428466209,2.88172907831104,6.22516472641151,4.0266077163238,3.18249529110138,-1.10903014575955,4.96893281872586,4.9599893553372,3.86062857477703,1.55969287006195,4.79300638859493,6.09101694305613,-9.96578428466209,4.32268398454211,3.47204752284632,1.05806641764456,2.48005970899181,2.16356646151864
"PGLYRP1",0.212572362250876,-3.19516191271961,-2.57957978165359,-9.96578428466209,-9.96578428466209,-2.51176973558867,0.0901168528093416,-2.40585270894409,-0.18435720993907,0.285417746213916,-0.119165943877963,-9.96578428466209,-3.77725224567682,-9.96578428466209,-1.01371586795848,-9.96578428466209,-1.89677821136887,-2.52636770483642,-2.19127761667527,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.98099203752594,-1.67050203083993,-2.55572864158181,-9.96578428466209,-2.49613162931141,-2.49381228653225,-2.33438452732631,-1.45102039444171,-3.93434492844689,-5.16615649737199,-0.655959785961052,-9.96578428466209,-3.52596895311761,-1.10835963793731,-2.59806281583799,-3.01386824413586,-0.82425502363512,-4.5499775264512,-0.198050584760732,-9.96578428466209,1.54529333753373,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.92184845088337,-1.51850283321397,-2.96011471723673,1.02390826874778,-3.25008581163554,-4.63153150140982,-1.55506428203755,-1.01005433999871,-9.96578428466209,-0.521742005524623,-9.96578428466209,-1.0224237058451,-0.213358012622303,-0.353506986283941,-0.702027468105515,-0.280317247026167,-0.355196654048802,-9.96578428466209,-2.84332510637657,-2.55567179286387,-0.945731090546845,0.212756760669688,-0.0923358911677797,-0.52678557754373,-2.51729238116024,-1.39134933763721,-1.08073305731093,0.181005678765811
"ST3GAL1",2.95136141816209,1.34672002912144,3.03921922237597,3.0245195314469,-9.96578428466209,1.52487430160609,1.97231492448299,2.94101886398002,2.18687356565854,2.75393269653312,2.33350903278339,0.212832250138981,1.8081043385777,1.25400779539731,1.38727555652493,1.23828618663962,2.94602357387759,0.703222186293033,0.899753362035331,0.639558407686456,-9.96578428466209,0.809296900559435,1.67671779327514,2.64103378918053,1.76710459182468,2.05317604754972,2.62522292998743,1.96601342229086,2.80148594404049,3.62729565012706,1.91417610091218,2.77565322669373,2.57904587363834,1.63849485893681,2.76738305935705,1.79583270762703,2.37644694255157,1.62697526550711,1.11871121392759,2.19749949262354,1.95266932587707,-3.62619259903779,1.41870524736135,1.6209840462049,2.29400987580297,2.75143984453645,1.89683409266582,1.08007658163329,0.0300281930883985,4.40708923249099,1.39488256133671,2.60861822326607,3.2988177654224,4.20766631797926,0.761541904204016,-0.7584113824458,2.31433939365938,2.58574742835816,2.70405303215936,3.73221996154203,2.59354325159868,2.62505406380486,1.72139680974029,1.97951018805464,2.43195333566912,1.57146605900464,1.01567521426303,2.54758065928272,2.40889726372271,1.57741257710339,1.42397820013982,2.2214291754826,1.95840369923641,1.68653347469872
"IL32",3.57881859142844,3.02536070207115,4.53225579599625,-9.96578428466209,2.56313737706829,6.46583700313573,4.40110708969287,8.83155105190086,5.76406414304101,5.19854293753922,6.4526143586134,-9.96578428466209,6.9596760993117,4.75200406268529,5.82604815052996,4.47295596168504,8.22695551595283,1.45288465814324,2.71987520165946,4.49441398193055,-9.96578428466209,2.01587460533194,4.42087262592619,4.66183361079408,2.07273139377928,2.79345351306633,7.7441675091229,4.40048198183719,5.34018069027805,4.49928995786987,4.50292379943751,4.24468957342909,5.60268084766139,5.06962695002286,3.02734846151315,5.03686548125438,3.51483523815227,5.10743192188424,4.88610790291194,7.7404344518868,3.78191279763821,3.11093676506978,6.0064555965134,5.35579723799644,7.68512381386868,5.41422443000041,3.42234791439705,3.56494275692828,3.15805917281528,4.17330401077843,6.89474416482848,2.77541148466932,1.70239884856783,3.05841730265018,4.21351572865623,0.699466353133847,8.332982506827,5.62416247827635,6.80711785675972,6.58717806799761,3.36901228573967,2.85767999007434,6.39042100261807,5.34146094071163,3.56594445648677,5.56292461345787,6.68485993481308,5.45824645122743,4.02907035875944,5.81796274792024,2.39753033377661,1.93473988305769,5.12111249768248,5.1466063978402
"TRAF3IP3",2.62298724229703,2.86322446661348,2.36624655320973,-9.96578428466209,-3.70358943504192,4.50794815078956,2.96341497900399,7.05483861101546,3.96963568085356,2.80639247804761,3.24865188777969,4.0951573021485,4.71727039248842,2.64115049231536,3.78749962048111,3.72963638699425,5.84247421155339,1.61260985085656,-2.36037923699575,4.80313357893537,-9.96578428466209,1.06922393335613,2.8687135363226,2.78999283853157,0.436829984453601,0.917815439812829,4.9469639472547,3.42298557312066,2.62818075871231,3.31666412959611,2.31050595228486,1.33624943889091,2.08933820497041,2.73214868649444,0.458366281928388,2.52436590764016,1.84478831104939,3.618405061576,2.07077212093683,4.95406069111631,2.36761364648024,0.900975585382611,4.52348802761495,2.92882669457087,3.31296966716501,3.58928869613866,1.67812542113154,1.54086371365996,0.974207516008519,0.61567560205506,4.36372631345994,2.49238500403435,2.16732972556578,1.33675801433651,6.28161083070998,-0.521742005524623,5.23124664250133,3.49833235240884,4.03140135285232,3.82917463510201,1.88097790492181,1.92776219845634,4.31702515892872,3.50765012987385,1.25122659010928,3.14038233256627,3.65745156624071,3.38157477526555,0.564994792514956,3.87840789270898,0.645272075958451,0.424098480432002,3.41759906494608,2.31304830162754
"STAB1",7.71133895899434,2.1755874907927,5.23198775598498,2.80751907670663,-0.912436025078678,6.24763046168231,6.10966913941109,5.59621264104589,6.86035942314275,7.00165757817534,6.88980655533061,5.04248277541556,6.38854884922665,5.5176040674983,6.44069952090247,4.69638090722496,8.31200117607236,3.62095496543331,1.50306715659349,6.21996610899234,3.5084652396889,3.80188216979134,6.58570089950592,6.05454062968459,3.7189617088974,4.89919287505052,8.63049251662667,7.33646355594039,6.65410251173618,6.93682223762237,5.97714210700949,7.04934956028726,5.37930761406039,6.07389972534607,3.26052122703908,8.03337235287869,5.23870376302595,6.06153693074084,5.47973802265127,7.83697591164599,7.09424395115828,-1.22570226519299,6.7824940194438,4.96971053524735,5.77515577754278,6.56673084348223,5.39940754460349,3.57701457335266,4.70533215984196,4.41652436921487,6.38808818864981,4.14611993661257,4.87094601446459,3.58636169752419,5.87525166683128,4.68332968924021,6.37604854441027,6.5540560092111,7.78685220005332,8.91306949738728,5.79483115701347,5.41319173834992,5.31620384783873,6.19086519588771,5.62447587706498,5.74093253700097,6.99049014584086,6.4026274180203,5.46211042429318,6.70539295121832,5.41371090698059,4.60016710903464,6.10256600484498,7.56383707420295
"CD4",3.75492953362696,1.07764974976113,3.6706179728541,-9.96578428466209,0.185650669932912,3.65001867408318,3.49185379291397,4.91255016873454,4.36206883976219,2.29374631409241,4.48542740497593,4.25354193219125,5.01665599568077,3.30099015364868,3.65682019642009,2.6689512191786,5.66163622265194,1.90625414623948,-0.841656899626997,4.10211656090915,-9.96578428466209,3.15178029554253,3.97661030048324,3.31372796606759,2.12958047688988,3.52099881313329,6.02277077629877,3.8446527099852,3.7281034366841,3.51094070024109,3.16253075462923,3.58210946374338,4.13291729195012,3.41013916631371,1.26527113043199,4.31006304906888,2.10775577518435,3.62252083537685,3.1040933776419,5.05158683698713,2.94343899507623,-0.14002677668059,4.57781955865331,3.61489632117189,5.37402911234578,3.44809352898068,2.64375716831355,1.88956102471905,2.46849834947608,1.85614040444382,4.01233616122599,1.39889365269627,1.26072013171742,0.724875920836543,6.97213678419282,-0.98039711082724,5.38222236877786,4.84452144244715,5.11069036487758,5.45826824868643,2.07732526526308,2.04020848796314,4.29008909504213,5.30249550100348,2.51809448066276,4.63835260061143,4.50440989166697,4.54277914641842,2.96520367872493,4.22377407501938,2.03277242961836,1.32329457381484,3.4835144275313,4.6614055322455
"BTK",3.40365727854985,2.28371323079985,3.48106163829189,-9.96578428466209,0.366073673369362,2.10480504987114,3.14781735375293,4.52799176943282,3.94337930590312,2.11810473924886,5.29926310051328,4.9498423363834,4.63194639399498,3.03188556797625,3.64215597790053,4.38652270382938,5.12909939974057,2.55905332814139,0.720532001305584,4.56512375873585,-9.96578428466209,4.31261702940013,3.87827351539076,2.54753739088936,2.28780830680181,4.02015219339612,5.71812588991591,4.7483906468857,7.19457810062196,4.52808596150029,5.17917765508799,4.58204923119851,2.22959813107622,2.52876793991758,0.265871197307579,3.63587653837627,3.7397972295784,5.56691886926643,2.56574936293225,4.99424317193728,3.45492848570137,1.77134244225617,3.7586122361182,5.16291153017894,1.61995528074301,3.08767868593669,1.34785176409355,3.32119912476179,4.15178244077868,2.66649131337093,4.70051870655077,1.16579045542003,2.10844941879073,2.01292975334228,6.7152950379877,3.4403526555208,3.22109462123569,3.71093420982819,4.18592708409888,4.47222467545212,2.48570581603822,1.80580513189542,3.64807249139171,4.91628292085465,1.73168070292828,3.60872389688745,3.32589290342317,4.04040092034248,-0.124722413605135,5.59865391817429,2.2414424238503,2.73652849538485,3.68684243723514,3.224281033206
"FYN",5.27831420182874,6.0335689934481,5.60866551653954,1.0490185041582,3.58139229888791,6.35497771743143,7.64233340255821,7.92603372236362,6.0462739349264,6.48869533001497,6.75477303872674,5.77218771001407,5.91767200529471,6.69269193565106,6.36374207665504,5.91012386661196,6.09598080158094,6.48132508049887,5.13606012599049,6.82652163614751,7.4552749934535,7.39659503754625,7.09398151042439,5.6550967586245,5.43156437012312,6.76057278356249,6.66842554286556,6.93033127962175,6.43147695777325,6.9549627257179,5.16240990721384,7.16156023831509,7.35092284562136,6.95172171950299,7.75767511840108,6.94032986876298,6.65821872897655,6.36338874314331,6.78643827088721,6.91593211245591,7.08347823702097,5.42469412967466,7.01822592563427,6.22821675142961,6.34336420433014,7.12337547278181,5.34665715079447,6.82925642154717,6.99556380859743,5.79050215037483,6.79277307969439,6.72082644136724,8.24965907864161,5.38102398629452,5.35685243228236,4.15979229871044,5.76881568719309,5.77922093453683,7.08533156410813,6.86353602787061,7.38574470623105,5.16091341238195,6.64672326019326,6.04608327849128,7.45349278001456,5.53087237295328,6.41520101103248,6.83829277428978,7.34686487386273,6.30128895712462,6.61654612042984,7.59056080395106,5.89822336775818,5.54846822536716
"ANOS1",0.797119789387172,-5.1560565666028,1.60488986309078,-9.96578428466209,-2.13121235419097,-1.40072977903996,-0.153559084702744,0.150717779775965,1.6795233873821,-0.998283853381458,1.35015222759792,-1.90401902790163,2.22550656541751,1.37458897871129,-1.21259319217526,2.05515766259313,1.66713662278911,-0.252875354700764,-5.30943130786302,0.814227144847902,-9.96578428466209,3.74019436665336,0.993848174409094,-0.258337680608323,-1.31272044532026,4.10383622821527,1.63002799298265,0.0540177511320929,-1.01682866721309,1.16038529622357,1.47021410855194,0.68887492726088,0.27976027020098,-0.919109473028782,-1.95212834339621,2.26138165367698,-0.697592245762601,-2.01970656212904,0.467014106441262,-0.826726165900021,1.47219082501149,-9.96578428466209,-0.219055564628623,-1.03188401061942,1.68005711491202,-0.453248717036043,-0.416323300413831,0.648203847766973,-1.12024896104249,1.1559497228778,0.409634184814742,-0.206645287633727,0.503992121302123,-2.39765792252495,3.37404179235734,-3.23265535519117,0.944849345430893,1.45160833511322,1.73182175961873,2.28705059519101,-2.69500371059562,-2.68778222924366,2.98496661665977,0.739000865182876,0.525797771126422,0.512121062365225,-0.0989697655218499,2.58398514965463,-1.41195875398467,0.592385822183938,-1.29962742529082,-0.596489185718364,1.03890510178814,1.48899930497474
